employee_id,employee_name,department,position,basic_salary,allowances,total_compensation,avg_performance_score,total_projects_completed,avg_training_hours,avg_attendance_rate,productivity_segment
20430,"Mia Ama Hannah Brown","Human Resources Department",Developer,4802.00,2630.00,7432.00,4.61,37,49.20,93.85,"High productivity / strong attendance"
29035,"Ava Fatima Osei","Data and Analytics Department",Assistant,5805.00,1572.00,7377.00,4.61,35,45.00,93.43,"High productivity / strong attendance"
14399,"Yusuf Michael Ethan Patel","Data and Analytics Department",Analyst,5300.00,2016.00,7316.00,4.61,21,56.00,93.11,"High productivity / strong attendance"
22753,"Yusuf Isaac Carlos Patel","Operations Department",Manager,5338.00,1958.00,7296.00,4.61,16,74.20,91.14,"High productivity / strong attendance"
7213,"Akosua Fatima Johnson","Operations Department",Analyst,5194.00,1738.00,6932.00,4.61,40,73.00,91.88,"High productivity / strong attendance"
19070,"Hannah Abena Boateng","Human Resources Department",Executive,4796.00,1910.00,6706.00,4.61,12,60.20,88.61,Monitor
18241,"Olivia Abena Ava Owusu","Data and Analytics Department",Consultant,5982.00,695.00,6677.00,4.61,27,80.80,89.76,Monitor
10944,"Lina Victoria Ivanov","Engineering Department",Manager,3948.00,2677.00,6625.00,4.61,22,26.80,94.53,"High productivity / strong attendance"
12159,"Fatima Hannah Fatima Lee","Data and Analytics Department",Manager,3470.00,2948.00,6418.00,4.61,32,78.60,92.96,"High productivity / strong attendance"
10276,"Zara Abena Olivia Silva","Operations Department",Analyst,5420.00,324.00,5744.00,4.61,18,28.20,90.91,"High productivity / strong attendance"
15140,"Alexander Kofi Kwame Ivanov","Finance Department",Developer,3272.00,2340.00,5612.00,4.61,39,52.00,94.48,"High productivity / strong attendance"
21739,"Akosua Hannah Charlotte Campbell","Human Resources Department",Analyst,4146.00,1318.00,5464.00,4.61,28,77.00,91.16,"High productivity / strong attendance"
10681,"Michael Ethan Wei Garcia","Operations Department",Consultant,3603.00,1058.00,4661.00,4.61,27,53.80,93.12,"High productivity / strong attendance"
28642,"Yusuf Ethan Luca Badu","Finance Department",Analyst,4179.00,421.00,4600.00,4.61,37,28.20,93.70,"High productivity / strong attendance"
2358,"Ava Victoria Charlotte Rossi","Operations Department",Assistant,3898.00,691.00,4589.00,4.61,37,68.40,93.04,"High productivity / strong attendance"
14700,"Ananya Ananya Ivanov","Operations Department",Developer,3170.00,1215.00,4385.00,4.61,29,54.60,91.85,"High productivity / strong attendance"
16959,"Victoria Aisha Naomi Williams","Marketing Department",Consultant,2823.00,1275.00,4098.00,4.61,23,62.00,91.37,"High productivity / strong attendance"
5691,"Sebastian Noah Yusuf Owusu","Product Management Department",Developer,2780.00,1017.00,3797.00,4.61,27,65.40,92.25,"High productivity / strong attendance"
25486,"Naomi Abena Smith","Engineering Department",Manager,3093.00,615.00,3708.00,4.61,26,46.20,94.28,"High productivity / strong attendance"
23882,"Chen Sofia Silva","Operations Department",Analyst,13710.00,2793.00,16503.00,4.60,24,75.20,93.52,"High productivity / strong attendance"
28041,"Yaw Kwame Martinez","Data and Analytics Department",Assistant,13441.00,2829.00,16270.00,4.60,24,83.60,92.91,"High productivity / strong attendance"
5031,"Charlotte Sophia Hannah Anderson","Operations Department",Manager,13758.00,2459.00,16217.00,4.60,29,79.40,92.46,"High productivity / strong attendance"
373,"Maria Isabella Schmidt","Human Resources Department",Consultant,13435.00,2619.00,16054.00,4.60,22,62.00,92.89,"High productivity / strong attendance"
19351,"Michael Carlos Smith","Engineering Department",Developer,13526.00,2038.00,15564.00,4.60,33,52.60,93.31,"High productivity / strong attendance"
8723,"Omar Omar Mohammed Khan","Data and Analytics Department",Assistant,12442.00,2793.00,15235.00,4.60,31,56.80,96.13,"High productivity / strong attendance"
17107,"Olivia Aisha Victoria Rossi","Engineering Department",Developer,14535.00,646.00,15181.00,4.60,29,56.20,91.77,"High productivity / strong attendance"
20121,"Naomi Zara Badu","Product Management Department",Assistant,14439.00,645.00,15084.00,4.60,28,66.40,89.41,Monitor
11687,"Naomi Ella Sophia Schmidt","Marketing Department",Assistant,12962.00,2092.00,15054.00,4.60,27,68.00,91.63,"High productivity / strong attendance"
18842,"Victoria Ava Patel","Data and Analytics Department",Consultant,12550.00,2255.00,14805.00,4.60,33,80.60,94.64,"High productivity / strong attendance"
10540,"Yaw Jean Patel","Human Resources Department",Analyst,11983.00,2581.00,14564.00,4.60,28,31.00,88.54,Monitor
1550,"Naomi Charlotte Okafor","Product Management Department",Consultant,12609.00,1014.00,13623.00,4.60,21,41.00,95.24,"High productivity / strong attendance"
7478,"Omar Kojo Mensah","Data and Analytics Department",Analyst,12858.00,664.00,13522.00,4.60,28,60.20,89.62,Monitor
15994,"Abena Maria Fatima Boateng","Human Resources Department",Analyst,10616.00,2821.00,13437.00,4.60,26,26.20,93.87,"High productivity / strong attendance"
12618,"Kwame Ethan Ethan Taylor","Product Management Department",Analyst,10541.00,2862.00,13403.00,4.60,14,35.60,94.13,"High productivity / strong attendance"
18973,"David Liam Kim","Engineering Department",Analyst,12195.00,1139.00,13334.00,4.60,32,61.60,92.01,"High productivity / strong attendance"
22607,"Wei Daniel Arjun Taylor","Operations Department",Consultant,12468.00,728.00,13196.00,4.60,33,34.00,92.85,"High productivity / strong attendance"
14839,"Ella Mia Schmidt","Marketing Department",Consultant,11270.00,1840.00,13110.00,4.60,17,78.80,95.75,"High productivity / strong attendance"
10566,"Andres Jean Brown","Finance Department",Consultant,11764.00,1315.00,13079.00,4.60,29,77.00,92.22,"High productivity / strong attendance"
5942,"Charlotte Isabella Lee","Operations Department",Consultant,11080.00,1999.00,13079.00,4.60,39,67.40,90.18,"High productivity / strong attendance"
802,"David Adjei","Finance Department",Executive,12427.00,627.00,13054.00,4.60,31,44.80,97.23,"High productivity / strong attendance"
13271,"Carlos Luca Owusu","Customer Support Department",Assistant,11920.00,1058.00,12978.00,4.60,34,73.80,94.82,"High productivity / strong attendance"
17499,"Chiamaka Grace Anderson","Operations Department",Developer,12363.00,374.00,12737.00,4.60,25,55.40,91.98,"High productivity / strong attendance"
10869,"Victoria Ava Badu","Customer Support Department",Executive,10799.00,1927.00,12726.00,4.60,22,76.40,89.98,Monitor
23880,"Victoria Ama Martinez","Finance Department",Assistant,12284.00,331.00,12615.00,4.60,28,63.00,93.64,"High productivity / strong attendance"
1781,"Ava Ella Isabella Smith","Product Management Department",Consultant,11988.00,599.00,12587.00,4.60,27,20.20,89.56,Monitor
24473,"Jean Andres Martinez","Operations Department",Consultant,10628.00,1905.00,12533.00,4.60,33,30.40,89.87,Monitor
13603,"Charlotte Fatima Chiamaka Kim","Marketing Department",Assistant,11037.00,1422.00,12459.00,4.60,38,28.80,94.43,"High productivity / strong attendance"
23865,"Hiroshi Arjun Ivanov","Marketing Department",Manager,10212.00,2043.00,12255.00,4.60,37,71.80,89.59,Monitor
18556,"Kofi Ethan Arjun Boateng","Engineering Department",Executive,9443.00,2786.00,12229.00,4.60,21,75.60,92.18,"High productivity / strong attendance"
23775,"Olivia Mia Maria Campbell","Product Management Department",Assistant,9470.00,2574.00,12044.00,4.60,37,65.80,90.17,"High productivity / strong attendance"
5594,"Grace Emily Rossi","Finance Department",Assistant,11233.00,707.00,11940.00,4.60,30,29.00,95.29,"High productivity / strong attendance"
7854,"Sophia Ananya Anderson","Operations Department",Assistant,9864.00,1783.00,11647.00,4.60,28,47.40,93.55,"High productivity / strong attendance"
24193,"Sofia Chiamaka Sophia Adjei","Marketing Department",Analyst,10154.00,1260.00,11414.00,4.60,36,72.80,91.19,"High productivity / strong attendance"
17245,"Isabella Sophia Owusu","Customer Support Department",Assistant,8354.00,2949.00,11303.00,4.60,33,72.60,94.73,"High productivity / strong attendance"
21770,"Victoria Mia Williams","Operations Department",Assistant,10786.00,469.00,11255.00,4.60,30,68.00,92.63,"High productivity / strong attendance"
19971,"Ananya Olivia Ella Boateng","Human Resources Department",Assistant,9474.00,1747.00,11221.00,4.60,27,90.60,93.13,"High productivity / strong attendance"
8737,"Isaac Wei Brown","Finance Department",Executive,9672.00,1476.00,11148.00,4.60,15,79.20,92.89,"High productivity / strong attendance"
20804,"Noah Sebastian Arjun Hassan","Data and Analytics Department",Analyst,9039.00,2086.00,11125.00,4.60,29,75.80,93.02,"High productivity / strong attendance"
28950,"Jean Noah Michael Silva","Operations Department",Analyst,9368.00,1662.00,11030.00,4.60,28,56.20,92.49,"High productivity / strong attendance"
17909,"Liam Arjun Anderson","Data and Analytics Department",Analyst,9222.00,1785.00,11007.00,4.60,25,78.00,92.36,"High productivity / strong attendance"
25293,"Omar Samuel Michael Rossi","Human Resources Department",Executive,9768.00,1156.00,10924.00,4.60,37,62.40,95.79,"High productivity / strong attendance"
23694,"Andres Alexander Ivanov","Marketing Department",Consultant,8490.00,2325.00,10815.00,4.60,40,71.80,93.73,"High productivity / strong attendance"
27735,"Ella Ella Sophia Campbell","Marketing Department",Analyst,8973.00,1692.00,10665.00,4.60,26,62.40,93.60,"High productivity / strong attendance"
10883,"Chen Ama Sakura Nguyen","Finance Department",Analyst,9597.00,951.00,10548.00,4.60,30,58.60,91.33,"High productivity / strong attendance"
27585,"Kwame Arjun Patel","Human Resources Department",Developer,9300.00,1118.00,10418.00,4.60,33,56.80,92.81,"High productivity / strong attendance"
28852,"Chen Fatima Nguyen","Product Management Department",Manager,9571.00,785.00,10356.00,4.60,25,81.40,91.07,"High productivity / strong attendance"
12723,"Mateo Samuel Michael Brown","Operations Department",Analyst,7072.00,2817.00,9889.00,4.60,26,50.40,92.57,"High productivity / strong attendance"
14150,"Noah Carlos Elijah Schmidt","Product Management Department",Assistant,8074.00,1737.00,9811.00,4.60,27,26.80,91.37,"High productivity / strong attendance"
14599,"Kofi Luca Liam Lee","Finance Department",Analyst,8736.00,1019.00,9755.00,4.60,25,58.60,92.28,"High productivity / strong attendance"
19225,"Chiamaka Isabella Hassan","Customer Support Department",Manager,7464.00,1116.00,8580.00,4.60,25,76.80,92.61,"High productivity / strong attendance"
27784,"Naomi Adwoa Olivia Martinez","Marketing Department",Manager,7048.00,1253.00,8301.00,4.60,37,41.60,89.67,Monitor
9462,"Ava Akosua Maria Hassan","Engineering Department",Developer,4947.00,2912.00,7859.00,4.60,29,63.80,90.06,"High productivity / strong attendance"
3825,"Yaw Nguyen","Engineering Department",Analyst,5697.00,2130.00,7827.00,4.60,22,49.80,92.54,"High productivity / strong attendance"
16341,"Chen Ella Chiamaka Schmidt","Engineering Department",Analyst,5021.00,2715.00,7736.00,4.60,27,81.80,91.10,"High productivity / strong attendance"
5865,"Victoria Ava Osei","Finance Department",Analyst,7309.00,412.00,7721.00,4.60,23,85.80,94.76,"High productivity / strong attendance"
13063,"Isaac Yusuf Rossi","Data and Analytics Department",Manager,4954.00,2333.00,7287.00,4.60,29,86.60,92.23,"High productivity / strong attendance"
24076,"Arjun Alexander Alexander Rossi","Customer Support Department",Developer,6277.00,960.00,7237.00,4.60,24,62.60,90.68,"High productivity / strong attendance"
22642,"Lina Ella Chiamaka Johnson","Operations Department",Developer,4695.00,2066.00,6761.00,4.60,33,41.40,92.28,"High productivity / strong attendance"
17541,"Wei Noah Kofi Martinez","Finance Department",Executive,5405.00,1281.00,6686.00,4.60,18,60.20,89.35,Monitor
28316,"Ama Emily Mia Rossi","Data and Analytics Department",Executive,3775.00,2417.00,6192.00,4.60,25,74.20,94.12,"High productivity / strong attendance"
24046,"Sofia Aisha Adwoa Boateng","Human Resources Department",Assistant,5589.00,557.00,6146.00,4.60,22,77.40,90.84,"High productivity / strong attendance"
3179,"Akosua Ananya Ella Martinez","Customer Support Department",Executive,4273.00,1864.00,6137.00,4.60,27,82.20,95.05,"High productivity / strong attendance"
2535,"Chiamaka Taylor","Engineering Department",Executive,4037.00,1869.00,5906.00,4.60,27,59.20,92.86,"High productivity / strong attendance"
13364,"Andres Jean Kojo Taylor","Data and Analytics Department",Analyst,4193.00,1607.00,5800.00,4.60,34,46.80,95.84,"High productivity / strong attendance"
5084,"David Luca Liam Boateng","Engineering Department",Executive,3217.00,2402.00,5619.00,4.60,23,74.40,90.44,"High productivity / strong attendance"
17563,"Daniel Nathan David Silva","Customer Support Department",Manager,2738.00,2474.00,5212.00,4.60,28,56.80,92.44,"High productivity / strong attendance"
26271,"Sophia Maria Olivia Okafor","Data and Analytics Department",Assistant,3240.00,1945.00,5185.00,4.60,20,47.60,90.04,"High productivity / strong attendance"
3133,"Abena Isabella Nguyen","Product Management Department",Developer,2923.00,1954.00,4877.00,4.60,29,78.00,92.68,"High productivity / strong attendance"
24317,"Hiroshi David David Lee","Product Management Department",Developer,3989.00,802.00,4791.00,4.60,27,56.40,92.04,"High productivity / strong attendance"
19491,"Isabella Ama Taylor","Data and Analytics Department",Executive,3000.00,1727.00,4727.00,4.60,15,80.80,87.78,Monitor
23769,"Alexander Elijah Lee","Data and Analytics Department",Executive,2904.00,1272.00,4176.00,4.60,24,64.20,95.06,"High productivity / strong attendance"
21167,"Hiroshi Elijah Dubois","Marketing Department",Executive,2614.00,1333.00,3947.00,4.60,36,43.80,91.53,"High productivity / strong attendance"
14416,"Naomi Olivia Johnson","Human Resources Department",Assistant,3110.00,792.00,3902.00,4.60,24,46.20,89.93,Monitor
9452,"Naomi Victoria Taylor","Operations Department",Executive,2633.00,971.00,3604.00,4.60,26,54.60,89.74,Monitor
4120,"Yaw Arjun Isaac Silva","Marketing Department",Manager,14737.00,2906.00,17643.00,4.59,26,70.40,91.50,"High productivity / strong attendance"
18197,"Maria Chen Mia Ivanov","Product Management Department",Developer,14422.00,2818.00,17240.00,4.59,23,54.60,92.44,"High productivity / strong attendance"
12717,"Jean Daniel Taylor","Finance Department",Analyst,14027.00,2590.00,16617.00,4.59,31,48.20,91.62,"High productivity / strong attendance"
4493,"Andres Jean Kojo Rossi","Product Management Department",Executive,14507.00,2030.00,16537.00,4.59,30,32.60,91.51,"High productivity / strong attendance"
6270,"Victoria Ella Mia Ivanov","Marketing Department",Analyst,13833.00,2540.00,16373.00,4.59,16,50.60,95.42,"High productivity / strong attendance"
12698,"Elijah Isaac Kojo Mensah","Product Management Department",Analyst,14327.00,1644.00,15971.00,4.59,30,32.80,91.85,"High productivity / strong attendance"
5984,"Sebastian Michael Michael Okafor","Product Management Department",Analyst,12760.00,2610.00,15370.00,4.59,25,63.00,93.05,"High productivity / strong attendance"
5009,"Sophia Hannah Badu","Product Management Department",Assistant,12673.00,2695.00,15368.00,4.59,18,54.60,91.87,"High productivity / strong attendance"
9164,"Luca Carlos Andres Boateng","Finance Department",Executive,12447.00,2909.00,15356.00,4.59,27,48.60,89.44,Monitor
16159,"Hannah Ella Lopez","Human Resources Department",Developer,12507.00,2678.00,15185.00,4.59,21,57.20,93.10,"High productivity / strong attendance"
8826,"Yusuf Michael Lee","Customer Support Department",Executive,13810.00,1099.00,14909.00,4.59,27,36.60,91.91,"High productivity / strong attendance"
16321,"David Liam Yaw Khan","Data and Analytics Department",Consultant,12704.00,2009.00,14713.00,4.59,19,60.00,91.21,"High productivity / strong attendance"
16712,"Ava Ava Victoria Lopez","Human Resources Department",Analyst,12100.00,2416.00,14516.00,4.59,26,49.60,93.70,"High productivity / strong attendance"
18733,"Akosua Ama Rossi","Finance Department",Developer,13986.00,302.00,14288.00,4.59,35,80.00,93.39,"High productivity / strong attendance"
7885,"Isaac Jean Lee","Operations Department",Analyst,13518.00,554.00,14072.00,4.59,32,61.80,92.15,"High productivity / strong attendance"
27599,"Mohammed Kwame Michael Lee","Engineering Department",Manager,13651.00,325.00,13976.00,4.59,26,71.20,93.44,"High productivity / strong attendance"
4043,"Samuel Omar Liam Taylor","Human Resources Department",Consultant,13406.00,550.00,13956.00,4.59,20,69.80,89.79,Monitor
10099,"Naomi Sofia Hannah Badu","Customer Support Department",Manager,12286.00,1530.00,13816.00,4.59,28,64.00,88.30,Monitor
15724,"Ella Chen Lina Ivanov","Product Management Department",Developer,12971.00,822.00,13793.00,4.59,30,30.60,91.34,"High productivity / strong attendance"
8152,"Yusuf Alexander Smith","Marketing Department",Manager,11585.00,1939.00,13524.00,4.59,22,55.00,88.57,Monitor
24528,"Ava Ella Ama Taylor","Data and Analytics Department",Analyst,12712.00,750.00,13462.00,4.59,29,32.20,94.27,"High productivity / strong attendance"
11476,"Ava Mia Williams","Data and Analytics Department",Assistant,11584.00,1845.00,13429.00,4.59,24,57.00,95.06,"High productivity / strong attendance"
8229,"Kojo Kwame Silva","Product Management Department",Analyst,12705.00,573.00,13278.00,4.59,17,78.40,94.76,"High productivity / strong attendance"
24687,"Yusuf Yusuf Owusu","Marketing Department",Developer,11576.00,1646.00,13222.00,4.59,22,74.20,91.98,"High productivity / strong attendance"
27662,"Kwame Andres Samuel Silva","Finance Department",Assistant,12208.00,835.00,13043.00,4.59,29,40.40,93.14,"High productivity / strong attendance"
10000,"Adwoa Fatima Kim","Marketing Department",Manager,11690.00,1129.00,12819.00,4.59,27,40.80,94.17,"High productivity / strong attendance"
7303,"Luca Wei Sebastian Rossi","Engineering Department",Consultant,9921.00,2460.00,12381.00,4.59,21,38.60,93.19,"High productivity / strong attendance"
13447,"Isabella Sofia Adjei","Marketing Department",Assistant,10928.00,1164.00,12092.00,4.59,28,63.80,91.54,"High productivity / strong attendance"
1223,"Kofi Kofi Hassan","Finance Department",Developer,11242.00,671.00,11913.00,4.59,24,61.20,94.83,"High productivity / strong attendance"
24795,"Ethan Luca Elijah Schmidt","Operations Department",Manager,9290.00,2589.00,11879.00,4.59,32,28.80,93.56,"High productivity / strong attendance"
28447,"Sebastian Liam Nathan Martinez","Finance Department",Consultant,11053.00,625.00,11678.00,4.59,27,78.20,94.05,"High productivity / strong attendance"
13806,"Fatima Adwoa Khan","Engineering Department",Assistant,9785.00,1847.00,11632.00,4.59,24,47.40,93.27,"High productivity / strong attendance"
9705,"Maria Lina Ama Rossi","Finance Department",Manager,9318.00,2196.00,11514.00,4.59,32,52.40,88.83,Monitor
11107,"Yaw Michael Elijah Patel","Data and Analytics Department",Assistant,8692.00,2304.00,10996.00,4.59,20,35.60,92.43,"High productivity / strong attendance"
26185,"Liam Arjun Nathan Mensah","Finance Department",Developer,9099.00,1594.00,10693.00,4.59,31,36.00,92.06,"High productivity / strong attendance"
25875,"Michael Kwame Alexander Lee","Marketing Department",Assistant,7254.00,2960.00,10214.00,4.59,32,34.60,94.24,"High productivity / strong attendance"
1859,"Sofia Lina Lopez","Marketing Department",Assistant,7652.00,2353.00,10005.00,4.59,29,25.40,92.30,"High productivity / strong attendance"
24988,"Grace Chen Sofia Owusu","Human Resources Department",Assistant,9557.00,342.00,9899.00,4.59,28,46.00,93.43,"High productivity / strong attendance"
10694,"Andres Nathan Elijah Garcia","Product Management Department",Manager,9193.00,306.00,9499.00,4.59,13,44.40,89.91,Monitor
22290,"Kofi Mohammed Arjun Silva","Finance Department",Manager,7449.00,1744.00,9193.00,4.59,25,79.20,97.83,"High productivity / strong attendance"
7476,"Naomi Chiamaka Osei","Data and Analytics Department",Executive,7434.00,1570.00,9004.00,4.59,23,39.40,92.99,"High productivity / strong attendance"
21222,"Ella Sofia Ama Badu","Engineering Department",Analyst,5871.00,2803.00,8674.00,4.59,22,57.60,92.87,"High productivity / strong attendance"
257,"Sebastian Sebastian Silva","Customer Support Department",Consultant,7511.00,1089.00,8600.00,4.59,27,41.20,93.42,"High productivity / strong attendance"
7992,"Sebastian Mensah","Engineering Department",Consultant,7678.00,876.00,8554.00,4.59,28,73.80,94.56,"High productivity / strong attendance"
9558,"Sophia Ava Mensah","Engineering Department",Consultant,7197.00,1251.00,8448.00,4.59,27,82.60,89.26,Monitor
28303,"Wei Hiroshi Nguyen","Customer Support Department",Developer,5432.00,2993.00,8425.00,4.59,32,62.00,91.83,"High productivity / strong attendance"
27876,"Carlos Mateo Elijah Osei","Human Resources Department",Executive,7413.00,997.00,8410.00,4.59,20,31.20,93.85,"High productivity / strong attendance"
12537,"Andres Yusuf Rossi","Customer Support Department",Assistant,7189.00,1021.00,8210.00,4.59,36,36.40,90.03,"High productivity / strong attendance"
11112,"Alexander Mateo Kim","Customer Support Department",Executive,5439.00,2709.00,8148.00,4.59,35,51.80,90.55,"High productivity / strong attendance"
21246,"Nathan Liam Taylor","Customer Support Department",Executive,7710.00,333.00,8043.00,4.59,40,70.00,94.30,"High productivity / strong attendance"
2243,"Fatima Emily Mensah","Finance Department",Consultant,6003.00,1681.00,7684.00,4.59,33,46.60,91.60,"High productivity / strong attendance"
2287,"Noah Kwame Alexander Williams","Engineering Department",Analyst,6619.00,967.00,7586.00,4.59,39,65.00,90.82,"High productivity / strong attendance"
19104,"Hannah Ella Ivanov","Human Resources Department",Consultant,6815.00,726.00,7541.00,4.59,27,69.60,94.28,"High productivity / strong attendance"
16373,"Aisha Ama Emily Lopez","Data and Analytics Department",Analyst,4967.00,1950.00,6917.00,4.59,25,47.20,88.64,Monitor
27801,"Samuel Liam Carlos Kim","Human Resources Department",Assistant,4079.00,2617.00,6696.00,4.59,40,76.20,92.53,"High productivity / strong attendance"
23393,"Arjun Arjun Badu","Finance Department",Manager,3208.00,2943.00,6151.00,4.59,26,33.00,96.07,"High productivity / strong attendance"
2576,"Kojo Nathan Johnson","Engineering Department",Analyst,3147.00,2942.00,6089.00,4.59,29,69.40,90.92,"High productivity / strong attendance"
554,"Ethan Alexander Mohammed Boateng","Marketing Department",Manager,3895.00,2092.00,5987.00,4.59,23,81.40,96.15,"High productivity / strong attendance"
25421,"Mateo Kwame Omar Okafor","Finance Department",Analyst,4696.00,1194.00,5890.00,4.59,28,88.00,91.09,"High productivity / strong attendance"
22606,"Zara Emily Fatima Campbell","Marketing Department",Consultant,4337.00,1531.00,5868.00,4.59,35,30.60,93.68,"High productivity / strong attendance"
11130,"Alexander Isaac Kwame Martinez","Data and Analytics Department",Assistant,3852.00,1885.00,5737.00,4.59,16,52.40,92.48,"High productivity / strong attendance"
17912,"Aisha Olivia Ivanov","Data and Analytics Department",Developer,2916.00,2618.00,5534.00,4.59,21,52.20,96.70,"High productivity / strong attendance"
9698,"Noah Yaw Michael Khan","Human Resources Department",Consultant,4103.00,1239.00,5342.00,4.59,16,74.60,94.53,"High productivity / strong attendance"
1013,"Victoria Maria Martinez","Customer Support Department",Consultant,3459.00,1644.00,5103.00,4.59,20,80.20,89.80,Monitor
21416,"Akosua Zara Ananya Smith","Data and Analytics Department",Consultant,4256.00,754.00,5010.00,4.59,26,59.60,91.73,"High productivity / strong attendance"
6291,"Grace Williams","Marketing Department",Consultant,3754.00,984.00,4738.00,4.59,27,66.40,93.75,"High productivity / strong attendance"
12933,"Wei Alexander Lopez","Finance Department",Developer,3232.00,1425.00,4657.00,4.59,29,70.60,91.94,"High productivity / strong attendance"
9576,"Lina Emily Olivia Martinez","Engineering Department",Assistant,2650.00,1017.00,3667.00,4.59,32,31.40,91.65,"High productivity / strong attendance"
20963,"Kojo Hiroshi Hassan","Human Resources Department",Assistant,3215.00,382.00,3597.00,4.59,21,23.00,91.23,"High productivity / strong attendance"
312,"Mateo Carlos Nguyen","Product Management Department",Consultant,14841.00,2362.00,17203.00,4.58,29,63.20,89.68,Monitor
11351,"Carlos Michael Osei","Product Management Department",Analyst,13976.00,2589.00,16565.00,4.58,24,27.80,92.46,"High productivity / strong attendance"
18974,"Daniel Kofi Okafor","Product Management Department",Analyst,14515.00,1673.00,16188.00,4.58,30,83.80,89.62,Monitor
24654,"Ananya Charlotte Maria Campbell","Data and Analytics Department",Developer,14343.00,1837.00,16180.00,4.58,17,61.00,96.04,"High productivity / strong attendance"
3415,"Victoria Taylor","Data and Analytics Department",Manager,14750.00,1383.00,16133.00,4.58,26,76.20,94.43,"High productivity / strong attendance"
26461,"Sofia Ella Ama Silva","Finance Department",Analyst,13583.00,2428.00,16011.00,4.58,35,78.80,93.12,"High productivity / strong attendance"
26267,"Arjun Jean Elijah Smith","Data and Analytics Department",Assistant,14799.00,1078.00,15877.00,4.58,38,23.40,92.61,"High productivity / strong attendance"
21169,"Carlos Elijah Andres Okafor","Finance Department",Assistant,13028.00,2748.00,15776.00,4.58,25,28.00,92.01,"High productivity / strong attendance"
11278,"Abena Lina Isabella Silva","Product Management Department",Consultant,14131.00,1376.00,15507.00,4.58,28,50.60,94.87,"High productivity / strong attendance"
25822,"Sakura Olivia Brown","Customer Support Department",Manager,13621.00,1145.00,14766.00,4.58,32,43.80,94.85,"High productivity / strong attendance"
15148,"Aisha Olivia Hannah Taylor","Customer Support Department",Manager,11683.00,2980.00,14663.00,4.58,21,77.00,93.32,"High productivity / strong attendance"
11517,"Alexander Jean Luca Osei","Product Management Department",Consultant,14272.00,382.00,14654.00,4.58,37,76.00,93.37,"High productivity / strong attendance"
15564,"Emily Chiamaka Aisha Boateng","Operations Department",Developer,13946.00,559.00,14505.00,4.58,19,72.00,93.63,"High productivity / strong attendance"
16924,"Isabella Sofia Mensah","Human Resources Department",Assistant,12517.00,1960.00,14477.00,4.58,26,65.00,93.97,"High productivity / strong attendance"
24210,"Yusuf Nathan Garcia","Finance Department",Executive,12508.00,1723.00,14231.00,4.58,29,74.20,94.31,"High productivity / strong attendance"
11595,"Luca Nathan Campbell","Engineering Department",Developer,11297.00,2877.00,14174.00,4.58,21,27.20,87.94,Monitor
1797,"Sophia Ananya Grace Anderson","Product Management Department",Manager,12964.00,1143.00,14107.00,4.58,25,34.80,90.05,"High productivity / strong attendance"
23980,"Olivia Olivia Owusu","Product Management Department",Assistant,11556.00,2141.00,13697.00,4.58,28,20.20,90.16,"High productivity / strong attendance"
22847,"Carlos Liam Badu","Product Management Department",Manager,13151.00,509.00,13660.00,4.58,32,87.20,91.06,"High productivity / strong attendance"
10314,"Daniel Samuel Noah Boateng","Engineering Department",Assistant,12309.00,1264.00,13573.00,4.58,31,70.00,91.24,"High productivity / strong attendance"
26610,"Maria Fatima Taylor","Engineering Department",Executive,11278.00,1791.00,13069.00,4.58,26,84.00,94.28,"High productivity / strong attendance"
26265,"Ethan Liam Kofi Nguyen","Operations Department",Manager,12262.00,688.00,12950.00,4.58,36,72.20,94.34,"High productivity / strong attendance"
4434,"Ananya Charlotte Garcia","Marketing Department",Analyst,12438.00,361.00,12799.00,4.58,16,51.00,95.32,"High productivity / strong attendance"
26367,"Zara Ella Isabella Kim","Customer Support Department",Executive,12163.00,564.00,12727.00,4.58,32,58.40,92.10,"High productivity / strong attendance"
23752,"Naomi Emily Hannah Dubois","Marketing Department",Analyst,9991.00,2651.00,12642.00,4.58,28,56.00,95.31,"High productivity / strong attendance"
19804,"Ella Fatima Victoria Rossi","Marketing Department",Assistant,10188.00,2451.00,12639.00,4.58,28,41.00,91.93,"High productivity / strong attendance"
23471,"Ethan Carlos Carlos Schmidt","Customer Support Department",Manager,10328.00,2276.00,12604.00,4.58,39,88.60,93.51,"High productivity / strong attendance"
8685,"Emily Sofia Akosua Campbell","Marketing Department",Consultant,9682.00,2878.00,12560.00,4.58,31,84.00,92.43,"High productivity / strong attendance"
4598,"Sophia Sakura Charlotte Nguyen","Marketing Department",Consultant,10452.00,1981.00,12433.00,4.58,27,67.00,90.90,"High productivity / strong attendance"
17770,"Alexander Liam Yusuf Khan","Finance Department",Manager,11039.00,1320.00,12359.00,4.58,23,32.80,94.34,"High productivity / strong attendance"
5020,"Kojo Arjun Garcia","Finance Department",Assistant,10179.00,2121.00,12300.00,4.58,37,33.00,92.09,"High productivity / strong attendance"
1435,"Olivia Rossi","Product Management Department",Analyst,9546.00,2736.00,12282.00,4.58,33,75.40,91.72,"High productivity / strong attendance"
1256,"Ella Olivia Lopez","Customer Support Department",Assistant,9774.00,2432.00,12206.00,4.58,27,61.00,95.89,"High productivity / strong attendance"
9113,"Nathan Kofi Omar Owusu","Customer Support Department",Executive,11341.00,807.00,12148.00,4.58,31,45.80,91.22,"High productivity / strong attendance"
