finance_id ,basic_salary,tax_id,account_number,staff_id,allowances,bank_name
FIN-28953,9317,GHA-9407849716-3,0149699469884,27954,1670,Absa Bank Ghana
FIN-28954,8017,GHA-1548533523-8,2224570155128,27955,2675,Absa Bank Ghana
FIN-28955,2508,GHA-5798931349-0,80210818824,27956,2985,Ecobank Ghana
FIN-28956,5909,GHA-7733030668-1,6924328647963,27957,1666,UBA Ghana
FIN-28957,9356,GHA-7411668765-6,720182743280,27958,2235,Ecobank Ghana
FIN-28958,10405,GHA-9486354129-3,736776733830,27959,1339,Republic Bank Ghana
FIN-28959,4439,GHA-3537909461-3,9934045394,27960,2644,Republic Bank Ghana
FIN-28960,9798,GHA-9607943880-5,4844271636443,27961,2215,Ecobank Ghana
FIN-28961,6157,GHA-8809975078-0,7205030984464,27962,2641,UBA Ghana
FIN-28962,11655,GHA-9933295376-6,677953556954,27963,2132,GCB Bank
FIN-28963,14678,GHA-6636196162-9,8760714702,27964,2555,Republic Bank Ghana
FIN-28964,10055,GHA-4175190234-6,8806968557374,27965,1771,First Atlantic Bank
FIN-28965,9553,GHA-1746029579-3,147061191107,27966,1592,CalBank
FIN-28966,13456,GHA-3376559957-8,4951517187417,27967,1547,Republic Bank Ghana
FIN-28967,11332,GHA-6168037223-5,88968698757,27968,735,First Atlantic Bank
FIN-28968,14534,GHA-5912931466-7,607300643534,27969,378,UBA Ghana
FIN-28969,12048,GHA-1693798351-4,296956969575,27970,1038,GCB Bank
FIN-28970,5679,GHA-5305065764-8,713123114657,27971,2368,First Atlantic Bank
FIN-28971,4439,GHA-1687746293-0,00863855637,27972,1683,Access Bank Ghana
FIN-28972,8359,GHA-6809563922-9,3078635062836,27973,1317,CalBank
FIN-28973,12059,GHA-1467897240-2,4994700619,27974,1597,UBA Ghana
FIN-28974,10102,GHA-2062054132-3,4474767659741,27975,2059,GCB Bank
FIN-28975,6682,GHA-4324117019-3,769124967319,27976,2569,Absa Bank Ghana
FIN-28976,3209,GHA-3693454922-2,805188972375,27977,1248,Stanbic Bank Ghana
FIN-28977,7434,GHA-0149561912-0,7192208548040,27978,2399,Stanbic Bank Ghana
FIN-28978,9087,GHA-4765711099-6,71044504151,27979,2987,Stanbic Bank Ghana
FIN-28979,3524,GHA-3394714855-8,4589416248939,27980,642,Fidelity Bank Ghana
FIN-28980,9085,GHA-1119630611-2,86010079179,27981,2255,Access Bank Ghana
FIN-28981,6815,GHA-2885670243-2,9847640127,27982,804,Stanbic Bank Ghana
FIN-28982,10503,GHA-2382983225-9,048698036389,27983,2392,Access Bank Ghana
FIN-28983,14651,GHA-5624354845-0,3461005816,27984,1090,Stanbic Bank Ghana
FIN-28984,13219,GHA-2780442977-9,5058998500,27985,2511,UBA Ghana
FIN-28985,5486,GHA-8483233210-1,816281878607,27986,2182,First Atlantic Bank
FIN-28986,13975,GHA-6369086612-9,9137287968,27987,1002,CalBank
FIN-28987,10492,GHA-5579294071-0,54331999459,27988,2010,First Atlantic Bank
FIN-28988,11855,GHA-5757069496-2,41543579381,27989,2624,First Atlantic Bank
FIN-28989,14173,GHA-0515944230-6,8736289408,27990,947,GCB Bank
FIN-28990,14317,GHA-7894195817-2,154786916049,27991,2296,UBA Ghana
FIN-28991,8035,GHA-0863611828-0,8504825981,27992,329,Fidelity Bank Ghana
FIN-28992,3297,GHA-0575080219-4,919768287486,27993,1661,First Atlantic Bank
FIN-28993,13102,GHA-0264154802-9,31501274668,27994,1337,Access Bank Ghana
FIN-28994,9429,GHA-3802339545-0,2841496167996,27995,2344,CalBank
FIN-28995,12792,GHA-6264455960-6,6086124396708,27996,2265,UBA Ghana
FIN-28996,10751,GHA-8407428271-3,155160382891,27997,549,Ecobank Ghana
FIN-28997,3344,GHA-9888868710-2,03298376075,27998,1490,UBA Ghana
FIN-28998,3118,GHA-2698076745-7,83843991951,27999,2353,Fidelity Bank Ghana
FIN-28999,3871,GHA-3422884470-0,537475758153,28000,1090,Republic Bank Ghana
FIN-29000,5631,GHA-8235569970-8,693924774300,28001,2758,First Atlantic Bank
FIN-29001,3231,GHA-9125550382-7,348211535034,28002,1116,GCB Bank
FIN-29002,8458,GHA-7206364972-7,16902937814,28003,2093,CalBank
FIN-29003,7855,GHA-5127591045-2,64468991417,28004,2592,Republic Bank Ghana
FIN-29004,13504,GHA-1923473088-8,611413347637,28005,791,Ecobank Ghana
FIN-29005,3196,GHA-3470731363-8,2575382824830,28006,319,UBA Ghana
FIN-29006,4383,GHA-1147340824-9,636309263787,28007,2174,First Atlantic Bank
FIN-29007,10247,GHA-7500468129-5,77430680454,28008,1345,Fidelity Bank Ghana
FIN-29008,8313,GHA-0920820228-4,959719850670,28009,2550,UBA Ghana
FIN-29009,11822,GHA-2796259989-5,2344978982105,28010,1452,Absa Bank Ghana
FIN-29010,13532,GHA-6471133070-4,5232018958176,28011,1173,GCB Bank
FIN-29011,5440,GHA-1723953508-5,72653805474,28012,1512,Fidelity Bank Ghana
FIN-29012,8375,GHA-1725969695-2,16581045701,28013,869,Absa Bank Ghana
FIN-29013,9578,GHA-2864492301-3,829248389750,28014,993,Stanbic Bank Ghana
FIN-29014,14002,GHA-9044249020-4,3133883523,28015,666,Absa Bank Ghana
FIN-29015,3071,GHA-3253427840-4,273603476408,28016,692,First Atlantic Bank
FIN-29016,7678,GHA-8168690570-5,7069880543355,28017,1481,Stanbic Bank Ghana
FIN-29017,6039,GHA-2295589722-7,06857137849,28018,1161,GCB Bank
FIN-29018,12222,GHA-7120706397-0,546088915858,28019,439,CalBank
FIN-29019,5023,GHA-4856163614-9,8599181065232,28020,1716,GCB Bank
FIN-29020,5473,GHA-4157348177-7,45933419065,28021,2019,Republic Bank Ghana
FIN-29021,2673,GHA-7031055473-7,26266686882,28022,2423,Access Bank Ghana
FIN-29022,6576,GHA-1803093008-7,644094989002,28023,2476,CalBank
FIN-29023,10389,GHA-5183598547-8,4090406292,28024,449,Absa Bank Ghana
FIN-29024,7854,GHA-6164573808-1,7069462567193,28025,1290,Republic Bank Ghana
FIN-29025,11380,GHA-5413395787-8,603826793983,28026,2902,Fidelity Bank Ghana
FIN-29026,2784,GHA-0759263841-2,0564841113,28027,790,Ecobank Ghana
FIN-29027,10657,GHA-5089592371-8,92956108733,28028,301,Access Bank Ghana
FIN-29028,11977,GHA-6588307614-6,7688857767138,28029,2744,Access Bank Ghana
FIN-29029,9321,GHA-0400583008-4,4164324303,28030,2490,Republic Bank Ghana
FIN-29030,7417,GHA-3601189132-1,6910199008,28031,2576,Fidelity Bank Ghana
FIN-29031,3313,GHA-6848767383-0,532872114832,28032,1906,Ecobank Ghana
FIN-29032,3073,GHA-4475719017-4,251298807963,28033,1478,Access Bank Ghana
FIN-29033,11650,GHA-1748662197-3,4565114985,28034,613,GCB Bank
FIN-29034,2770,GHA-7662216360-7,35831787332,28035,2115,First Atlantic Bank
FIN-29035,7521,GHA-5283152114-9,0094782072567,28036,1023,Absa Bank Ghana
FIN-29036,5928,GHA-7247933210-1,7658271347,28037,1616,Fidelity Bank Ghana
FIN-29037,10468,GHA-0797874601-4,591596916318,28038,926,UBA Ghana
FIN-29038,6167,GHA-1415032819-4,40684646689,28039,1695,Ecobank Ghana
FIN-29039,14560,GHA-5263583413-8,5722490208,28040,1753,Stanbic Bank Ghana
FIN-29040,13441,GHA-2264412770-3,8733315775530,28041,2829,Fidelity Bank Ghana
FIN-29041,7215,GHA-9485683613-0,17156120029,28042,2375,UBA Ghana
FIN-29042,7980,GHA-6146571524-1,903350443835,28043,796,GCB Bank
FIN-29043,5094,GHA-9463184001-0,13715587235,28044,2398,Stanbic Bank Ghana
FIN-29044,4386,GHA-3968992411-3,53503852077,28045,2236,Ecobank Ghana
FIN-29045,3513,GHA-0323286917-1,0419051772,28046,2560,First Atlantic Bank
FIN-29046,2896,GHA-8709296065-6,4388359801,28047,2395,Absa Bank Ghana
FIN-29047,3528,GHA-6708744537-5,9269187344208,28048,2594,Ecobank Ghana
FIN-29048,13989,GHA-0362827179-6,92864149851,28049,835,Republic Bank Ghana
FIN-29049,12632,GHA-4568032127-6,6609199590885,28050,966,First Atlantic Bank
FIN-29050,6416,GHA-4593238067-0,305165361490,28051,611,First Atlantic Bank
FIN-29051,6615,GHA-2676190374-4,0993779696874,28052,1066,First Atlantic Bank
FIN-29052,10577,GHA-3177306115-9,9499405790232,28053,1086,CalBank
FIN-29053,4291,GHA-0492902652-9,0279456454,28054,1566,Access Bank Ghana
FIN-29054,7840,GHA-3692423520-3,29137995053,28055,1719,Republic Bank Ghana
FIN-29055,9943,GHA-7859615881-8,1679454471,28056,442,UBA Ghana
FIN-29056,11100,GHA-3624473522-5,2220999274,28057,2427,Fidelity Bank Ghana
FIN-29057,12322,GHA-3276884007-1,1274913729522,28058,2746,UBA Ghana
FIN-29058,5737,GHA-6059006426-6,751427570557,28059,446,First Atlantic Bank
FIN-29059,6734,GHA-0797695560-5,4168262313,28060,2397,Fidelity Bank Ghana
FIN-29060,3901,GHA-4123993888-1,86090680883,28061,2258,First Atlantic Bank
FIN-29061,14825,GHA-9010600494-5,43680339404,28062,2988,UBA Ghana
FIN-29062,3282,GHA-0791246207-0,0670522013660,28063,1776,Stanbic Bank Ghana
FIN-29063,9213,GHA-7102124240-5,092157750043,28064,515,GCB Bank
FIN-29064,7533,GHA-7237717740-4,62946783461,28065,2729,Fidelity Bank Ghana
FIN-29065,12803,GHA-1317035005-7,329899413375,28066,2865,CalBank
FIN-29066,4309,GHA-1493110534-1,814603029210,28067,364,Absa Bank Ghana
FIN-29067,6806,GHA-4557909203-1,10722095973,28068,2267,First Atlantic Bank
FIN-29068,4885,GHA-9056886637-6,564461874897,28069,2606,GCB Bank
FIN-29069,11900,GHA-2970259710-2,8088130780,28070,427,Absa Bank Ghana
FIN-29070,11129,GHA-9824132453-2,08321297066,28071,1734,GCB Bank
FIN-29071,5502,GHA-2853505998-4,227096893022,28072,2826,CalBank
FIN-29072,14971,GHA-0462865307-6,79719868864,28073,2003,Absa Bank Ghana
FIN-29073,10479,GHA-3067729324-3,5885213911390,28074,1035,First Atlantic Bank
FIN-29074,11944,GHA-2231881889-9,9394202527,28075,1238,Ecobank Ghana
FIN-29075,12470,GHA-4629376090-6,7410012740,28076,1792,First Atlantic Bank
FIN-29076,14800,GHA-1797412968-3,3848182524,28077,1804,Ecobank Ghana
FIN-29077,11521,GHA-6981827924-8,21868504254,28078,1562,Ecobank Ghana
FIN-29078,10496,GHA-6940616790-4,5084330685,28079,1170,Access Bank Ghana
FIN-29079,13117,GHA-6648161495-5,9328389440041,28080,367,GCB Bank
FIN-29080,2675,GHA-5712260040-0,1178559294846,28081,934,GCB Bank
FIN-29081,3036,GHA-3014991680-6,54845033649,28082,2946,CalBank
FIN-29082,8889,GHA-1140402396-2,8946760593,28083,1769,Ecobank Ghana
FIN-29083,13946,GHA-8849078092-3,108710329268,28084,1650,Absa Bank Ghana
FIN-29084,4051,GHA-6228168243-2,6304220439,28085,1238,Fidelity Bank Ghana
FIN-29085,9716,GHA-3166878703-9,867239889090,28086,865,Access Bank Ghana
FIN-29086,3544,GHA-5196671864-5,2427252119,28087,1691,Stanbic Bank Ghana
FIN-29087,6973,GHA-9620259080-6,2796990025,28088,2705,GCB Bank
FIN-29088,10142,GHA-9922437649-4,8408513262,28089,1956,Ecobank Ghana
FIN-29089,12764,GHA-2520426702-7,90075877576,28090,438,Ecobank Ghana
FIN-29090,4178,GHA-5177873197-0,6811600109906,28091,2771,GCB Bank
FIN-29091,9527,GHA-6306645606-7,241468457262,28092,2036,GCB Bank
FIN-29092,10957,GHA-3290107076-4,9664744787,28093,581,Stanbic Bank Ghana
FIN-29093,7306,GHA-2372412479-4,810795729756,28094,2896,CalBank
FIN-29094,9276,GHA-1976880628-8,02331969602,28095,2104,Access Bank Ghana
FIN-29095,13794,GHA-1175829944-8,90825869838,28096,1715,CalBank
FIN-29096,2595,GHA-5780346198-5,005376897141,28097,1011,Fidelity Bank Ghana
FIN-29097,6659,GHA-6039759370-1,036956988716,28098,1368,CalBank
FIN-29098,11271,GHA-8841688379-7,855170370178,28099,989,Ecobank Ghana
FIN-29099,12317,GHA-4611696348-2,9300248610,28100,2342,GCB Bank
FIN-29100,13661,GHA-7811320245-9,8595270615211,28101,2701,CalBank
FIN-29101,2517,GHA-4711231278-2,7853713283230,28102,1447,Access Bank Ghana
FIN-29102,3190,GHA-3564628556-4,8738448994708,28103,2665,Stanbic Bank Ghana
FIN-29103,12597,GHA-6581555367-3,820836780238,28104,586,Fidelity Bank Ghana
FIN-29104,9720,GHA-1708015747-8,70519637993,28105,2081,CalBank
FIN-29105,11668,GHA-4222210455-2,9433681618,28106,2959,GCB Bank
FIN-29106,5162,GHA-4991617233-4,2720457954,28107,792,Stanbic Bank Ghana
FIN-29107,3790,GHA-9488953065-4,925061137708,28108,447,First Atlantic Bank
FIN-29108,11137,GHA-4742442478-9,85433510672,28109,2453,UBA Ghana
FIN-29109,14063,GHA-7597078644-7,81015259151,28110,2788,Fidelity Bank Ghana
FIN-29110,10054,GHA-6968263334-9,02057561781,28111,2391,CalBank
FIN-29111,11980,GHA-6638088001-4,55344100035,28112,314,UBA Ghana
FIN-29112,6749,GHA-3544357536-0,85433636700,28113,2109,Access Bank Ghana
FIN-29113,10328,GHA-4233627225-7,88927258020,28114,1360,GCB Bank
FIN-29114,3343,GHA-1190973960-5,525740357168,28115,1692,GCB Bank
FIN-29115,11223,GHA-0751451512-5,94278968608,28116,826,GCB Bank
FIN-29116,5733,GHA-9398288844-0,7884325137637,28117,917,CalBank
FIN-29117,8075,GHA-2140447348-2,67926300294,28118,2152,Fidelity Bank Ghana
FIN-29118,5035,GHA-3121202156-9,71803285496,28119,1005,Access Bank Ghana
FIN-29119,9441,GHA-2791961142-6,7602717217171,28120,2988,Ecobank Ghana
FIN-29120,7728,GHA-7298873524-1,632748391674,28121,1591,Ecobank Ghana
FIN-29121,8271,GHA-6050825531-1,916947966605,28122,850,CalBank
FIN-29122,4591,GHA-2449529153-1,3632022079,28123,1609,Access Bank Ghana
FIN-29123,5551,GHA-3607116973-8,715153115867,28124,813,First Atlantic Bank
FIN-29124,14152,GHA-4661764927-8,0102124039589,28125,1184,UBA Ghana
FIN-29125,11723,GHA-1898158608-2,0702266903497,28126,2779,Fidelity Bank Ghana
FIN-29126,10073,GHA-9918888214-3,3973382571,28127,1937,First Atlantic Bank
FIN-29127,3991,GHA-6609621594-1,07626900372,28128,1239,Ecobank Ghana
FIN-29128,3313,GHA-2324045594-0,3834600823377,28129,672,UBA Ghana
FIN-29129,3674,GHA-6291919761-8,20473107930,28130,1267,First Atlantic Bank
FIN-29130,5772,GHA-1675716907-5,8299528926,28131,2256,Republic Bank Ghana
FIN-29131,5334,GHA-4288104554-0,388026139974,28132,1286,Republic Bank Ghana
FIN-29132,4233,GHA-2777583751-1,6277491358,28133,459,First Atlantic Bank
FIN-29133,11482,GHA-7779597294-3,145099636451,28134,2241,UBA Ghana
FIN-29134,10230,GHA-0779869487-1,5477443033986,28135,1527,First Atlantic Bank
FIN-29135,7602,GHA-4704632849-7,9468798793742,28136,341,Absa Bank Ghana
FIN-29136,13606,GHA-7273319340-1,6710925587,28137,2591,GCB Bank
FIN-29137,5881,GHA-6873888355-1,4198135200152,28138,1037,UBA Ghana
FIN-29138,5226,GHA-7726239289-1,02009238845,28139,1122,First Atlantic Bank
FIN-29139,9857,GHA-0820363576-7,83299614055,28140,1475,Access Bank Ghana
FIN-29140,13032,GHA-4061785494-0,651894456397,28141,2888,GCB Bank
FIN-29141,14500,GHA-4446416889-8,1724244599006,28142,996,Fidelity Bank Ghana
FIN-29142,6325,GHA-7503879059-2,79965480574,28143,1280,Republic Bank Ghana
FIN-29143,11378,GHA-1021331848-3,1475766218880,28144,2396,Fidelity Bank Ghana
FIN-29144,3314,GHA-9278858594-4,9925882846664,28145,2225,First Atlantic Bank
FIN-29145,7146,GHA-7516842438-3,3008826635092,28146,304,Ecobank Ghana
FIN-29146,10992,GHA-0973470404-9,204842760181,28147,2600,Republic Bank Ghana
FIN-29147,9942,GHA-1862421315-9,2843460515,28148,969,Ecobank Ghana
FIN-29148,12245,GHA-3237837503-2,7017204914,28149,328,Absa Bank Ghana
FIN-29149,13434,GHA-5437373012-7,9086204087,28150,2883,Absa Bank Ghana
FIN-29150,9441,GHA-7063585131-6,76540876398,28151,529,First Atlantic Bank
FIN-29151,11627,GHA-3001307540-3,491015011506,28152,1219,Ecobank Ghana
FIN-29152,14707,GHA-9521740366-9,846011847641,28153,2453,Republic Bank Ghana
FIN-29153,6547,GHA-5444899660-5,315968017888,28154,2227,CalBank
FIN-29154,3640,GHA-7956880555-6,01110519735,28155,2177,GCB Bank
FIN-29155,8836,GHA-0384459136-1,415777652039,28156,2027,UBA Ghana
FIN-29156,14693,GHA-6519114001-4,4139590348,28157,1318,Ecobank Ghana
FIN-29157,11902,GHA-3936931609-7,93820745400,28158,1816,Ecobank Ghana
FIN-29158,5834,GHA-8560209387-5,5085503294480,28159,511,Fidelity Bank Ghana
FIN-29159,7511,GHA-7033857331-1,92523689018,28160,1676,CalBank
FIN-29160,4201,GHA-4647410644-6,32102812048,28161,617,Stanbic Bank Ghana
FIN-29161,13344,GHA-8131485672-7,8656196861,28162,1488,UBA Ghana
FIN-29162,11046,GHA-7547755265-4,606051730485,28163,1864,UBA Ghana
FIN-29163,11938,GHA-8557221233-5,7481946949129,28164,1915,Republic Bank Ghana
FIN-29164,9158,GHA-5958820875-8,0698173847,28165,2684,CalBank
FIN-29165,12455,GHA-0998622194-2,8162567151033,28166,967,First Atlantic Bank
FIN-29166,12454,GHA-3909712324-3,5187802003,28167,969,Ecobank Ghana
FIN-29167,12847,GHA-8817927634-0,583358585836,28168,1325,UBA Ghana
FIN-29168,2799,GHA-9542300945-6,3556683263975,28169,2421,CalBank
FIN-29169,8380,GHA-1315072195-7,222699058318,28170,1284,Republic Bank Ghana
FIN-29170,2937,GHA-3187310338-5,8157027951,28171,1500,GCB Bank
FIN-29171,13251,GHA-5091122479-0,6271150825941,28172,1635,CalBank
FIN-29172,2608,GHA-1292052984-6,50302534262,28173,1063,GCB Bank
FIN-29173,8517,GHA-4033732685-7,8804358484822,28174,1067,Ecobank Ghana
FIN-29174,8843,GHA-0649643717-2,91108515106,28175,2183,First Atlantic Bank
FIN-29175,5629,GHA-9512150299-3,021014540697,28176,1227,Stanbic Bank Ghana
FIN-29176,13614,GHA-5023302171-0,105685336905,28177,507,Access Bank Ghana
FIN-29177,6859,GHA-1646508954-5,9510097106,28178,1713,UBA Ghana
FIN-29178,13081,GHA-9199268168-3,3145646588,28179,2267,Ecobank Ghana
FIN-29179,14950,GHA-9450856674-8,83725571615,28180,2239,CalBank
FIN-29180,10849,GHA-4452716082-8,3070203994053,28181,533,CalBank
FIN-29181,6266,GHA-7471835536-1,0011952092048,28182,1349,First Atlantic Bank
FIN-29182,10670,GHA-2469066019-4,4831217011804,28183,349,UBA Ghana
FIN-29183,4941,GHA-7532043545-0,455341071039,28184,2521,CalBank
FIN-29184,10099,GHA-9223003037-1,69408491523,28185,1527,Republic Bank Ghana
FIN-29185,14148,GHA-2099715654-5,2171996799,28186,1079,GCB Bank
FIN-29186,10918,GHA-7735263135-3,99605120857,28187,2087,Republic Bank Ghana
FIN-29187,4536,GHA-3248560139-1,248140934171,28188,2291,First Atlantic Bank
FIN-29188,5484,GHA-6066720842-6,2745980520,28189,768,Republic Bank Ghana
FIN-29189,6194,GHA-6555772960-1,0145292693707,28190,1038,Access Bank Ghana
FIN-29190,7452,GHA-1705728751-6,7935044462,28191,809,GCB Bank
FIN-29191,6409,GHA-3249794344-8,30494600773,28192,1061,CalBank
FIN-29192,7499,GHA-0558678591-6,9578273770874,28193,1435,Access Bank Ghana
FIN-29193,6919,GHA-0177398359-7,12145592016,28194,2427,GCB Bank
FIN-29194,14910,GHA-1716943681-3,81403100032,28195,2275,Republic Bank Ghana
FIN-29195,9697,GHA-2447920923-4,871122606533,28196,2779,Absa Bank Ghana
FIN-29196,8837,GHA-9226952358-8,8261817136,28197,2434,CalBank
FIN-29197,11762,GHA-7538299510-7,1481253445805,28198,950,UBA Ghana
FIN-29198,4254,GHA-7186257067-4,319494241876,28199,1120,Absa Bank Ghana
FIN-29199,7698,GHA-7356304670-0,384972345614,28200,2242,Access Bank Ghana
FIN-29200,3611,GHA-2226951477-8,3070432596,28201,954,Access Bank Ghana
FIN-29201,11737,GHA-0752591335-8,9939638839984,28202,749,GCB Bank
FIN-29202,14641,GHA-3650932708-2,2008169596418,28203,1222,Republic Bank Ghana
FIN-29203,6613,GHA-1010731014-0,84669483621,28204,2043,Stanbic Bank Ghana
FIN-29204,3327,GHA-8134368092-2,2919554805188,28205,689,Fidelity Bank Ghana
FIN-29205,7913,GHA-8520695565-5,5082627433,28206,418,CalBank
FIN-29206,14439,GHA-6632795152-3,4257132123028,28207,1801,UBA Ghana
FIN-29207,13264,GHA-3318874536-3,16450550995,28208,1231,Republic Bank Ghana
FIN-29208,8960,GHA-5237612986-8,5447317046111,28209,1840,UBA Ghana
FIN-29209,12060,GHA-8367830060-0,435219719828,28210,2391,CalBank
FIN-29210,11547,GHA-0770418524-6,638307378969,28211,2439,Ecobank Ghana
FIN-29211,12446,GHA-8552797478-9,62564276433,28212,2648,Ecobank Ghana
FIN-29212,2800,GHA-7942876506-5,83520186291,28213,2181,Ecobank Ghana
FIN-29213,10481,GHA-3900733362-8,62808519827,28214,682,First Atlantic Bank
FIN-29214,3562,GHA-1843747879-2,46183730833,28215,2402,Absa Bank Ghana
FIN-29215,13786,GHA-7365625563-4,3388728813027,28216,2996,CalBank
FIN-29216,11920,GHA-1704393830-9,1488911628124,28217,1045,GCB Bank
FIN-29217,7106,GHA-3901543715-5,02636945398,28218,904,Absa Bank Ghana
FIN-29218,12136,GHA-4924296961-6,917572554816,28219,516,Fidelity Bank Ghana
FIN-29219,9412,GHA-1511424465-9,93222680206,28220,1555,CalBank
FIN-29220,6243,GHA-6824380576-2,1711704615,28221,2181,CalBank
FIN-29221,8259,GHA-6390129478-8,90384782153,28222,752,Access Bank Ghana
FIN-29222,7940,GHA-0099968454-3,1045715611154,28223,1182,Fidelity Bank Ghana
FIN-29223,11622,GHA-7792791552-9,2536415022,28224,1769,Fidelity Bank Ghana
FIN-29224,8379,GHA-7513934324-3,209657000069,28225,2627,CalBank
FIN-29225,14009,GHA-3326813260-9,688067974078,28226,445,CalBank
FIN-29226,9757,GHA-0900039433-2,65797630214,28227,2552,Absa Bank Ghana
FIN-29227,4387,GHA-9080229894-4,3525785796704,28228,1699,Republic Bank Ghana
FIN-29228,5777,GHA-4201973129-9,882407663753,28229,1006,Fidelity Bank Ghana
FIN-29229,5173,GHA-8243399446-9,7201045808,28230,323,GCB Bank
FIN-29230,4538,GHA-8908742457-1,5312212281149,28231,1557,Fidelity Bank Ghana
FIN-29231,4193,GHA-8278835085-0,1000837081,28232,1078,First Atlantic Bank
FIN-29232,13054,GHA-7536094151-9,1792536529,28233,2321,UBA Ghana
FIN-29233,12889,GHA-3417546393-3,8598294895805,28234,1599,Absa Bank Ghana
FIN-29234,8952,GHA-6378591664-7,62991154487,28235,534,Ecobank Ghana
FIN-29235,11852,GHA-7843635274-6,7332087810,28236,409,UBA Ghana
FIN-29236,5119,GHA-8341372432-8,4068160506,28237,1316,Stanbic Bank Ghana
FIN-29237,7367,GHA-3929964630-4,60106762323,28238,1421,UBA Ghana
FIN-29238,10173,GHA-7492657595-8,26352571441,28239,1239,Ecobank Ghana
FIN-29239,13987,GHA-1903294023-4,9935182786817,28240,1804,Access Bank Ghana
FIN-29240,5854,GHA-5961550028-2,60476015047,28241,1970,GCB Bank
FIN-29241,9314,GHA-9880224694-9,1412528979,28242,1025,First Atlantic Bank
FIN-29242,6404,GHA-0433687837-3,493501138524,28243,1009,Fidelity Bank Ghana
FIN-29243,6282,GHA-0976179228-3,1477340651,28244,1653,Stanbic Bank Ghana
FIN-29244,9693,GHA-6891796811-6,8128784633,28245,996,Stanbic Bank Ghana
FIN-29245,4707,GHA-9491878685-9,92676968895,28246,629,Access Bank Ghana
FIN-29246,4758,GHA-7667118656-4,0416360233021,28247,1176,GCB Bank
FIN-29247,11302,GHA-8998917527-9,8538368695138,28248,610,GCB Bank
FIN-29248,7034,GHA-8039262435-9,659330064121,28249,1166,GCB Bank
FIN-29249,14459,GHA-4051540235-5,41968716243,28250,447,First Atlantic Bank
FIN-29250,11729,GHA-7607066150-4,8710559226,28251,1504,GCB Bank
FIN-29251,9051,GHA-6471529435-2,11763884533,28252,447,Access Bank Ghana
FIN-29252,13562,GHA-7444324503-1,3549613193,28253,1142,GCB Bank
FIN-29253,9883,GHA-2317312944-9,16381451620,28254,882,Absa Bank Ghana
FIN-29254,13939,GHA-7489063207-9,29356036028,28255,2571,Fidelity Bank Ghana
FIN-29255,4502,GHA-4916836810-0,7479837878488,28256,547,Access Bank Ghana
FIN-29256,10697,GHA-8275899410-8,213981162974,28257,1998,Republic Bank Ghana
FIN-29257,12188,GHA-7055331099-0,5521181007345,28258,429,Access Bank Ghana
FIN-29258,8429,GHA-4429398426-9,9453220072835,28259,2915,Stanbic Bank Ghana
FIN-29259,8518,GHA-4224905633-9,4877989278,28260,1411,CalBank
FIN-29260,12872,GHA-3248197939-2,204760385342,28261,670,Ecobank Ghana
FIN-29261,2861,GHA-8789506505-9,74386872068,28262,586,UBA Ghana
FIN-29262,7756,GHA-6790996816-1,2617651691207,28263,1979,Access Bank Ghana
FIN-29263,10062,GHA-5134973124-2,086143933734,28264,2872,Republic Bank Ghana
FIN-29264,10332,GHA-6114448086-0,5655653535034,28265,1975,GCB Bank
FIN-29265,12942,GHA-3482895910-6,0683182973838,28266,671,Ecobank Ghana
FIN-29266,9519,GHA-8725452707-8,0161101929,28267,2925,Absa Bank Ghana
FIN-29267,13569,GHA-6666349022-6,4060073364,28268,707,Fidelity Bank Ghana
FIN-29268,9947,GHA-5276384028-4,2274464833,28269,1039,Ecobank Ghana
FIN-29269,5377,GHA-5818695367-1,3192710005,28270,583,Ecobank Ghana
FIN-29270,9265,GHA-6448621137-9,087359225624,28271,1167,Access Bank Ghana
FIN-29271,14564,GHA-8968025038-8,846001472475,28272,696,GCB Bank
FIN-29272,3401,GHA-4652269433-3,4308379970352,28273,2622,Absa Bank Ghana
FIN-29273,5068,GHA-6264308667-5,4840865751,28274,2664,Access Bank Ghana
FIN-29274,12834,GHA-0908587878-3,7887683961542,28275,1670,CalBank
FIN-29275,14496,GHA-8474310783-3,8195170604578,28276,2629,Republic Bank Ghana
FIN-29276,5928,GHA-3880437061-0,029570651557,28277,1417,Fidelity Bank Ghana
FIN-29277,3407,GHA-0256556440-6,9178976521,28278,2336,Stanbic Bank Ghana
FIN-29278,10314,GHA-9122789575-9,6150757250268,28279,2872,Stanbic Bank Ghana
FIN-29279,7285,GHA-6761727725-6,81203750171,28280,381,Ecobank Ghana
FIN-29280,13114,GHA-6894222224-7,14976981090,28281,1501,Fidelity Bank Ghana
FIN-29281,6200,GHA-1409695310-8,83563102236,28282,1234,Access Bank Ghana
FIN-29282,13076,GHA-8367218624-9,99787250649,28283,2747,UBA Ghana
FIN-29283,6680,GHA-9634872950-5,8966115564,28284,725,CalBank
FIN-29284,2790,GHA-2272308698-0,4114812049,28285,2759,Republic Bank Ghana
FIN-29285,13187,GHA-4669071016-7,285223161925,28286,671,Ecobank Ghana
FIN-29286,9100,GHA-7378269162-5,8785682840883,28287,2435,Republic Bank Ghana
FIN-29287,11768,GHA-1835514598-8,27972874136,28288,2787,First Atlantic Bank
FIN-29288,10995,GHA-6703910592-3,8802764885493,28289,2832,Absa Bank Ghana
